time,content,type,sessionID,createdAt
11:53:12,"
  graph TB
  r_01([""userRequest:参观公司""])
  g_01[""goto:作品展示区""]
  s_01[""speak:询问用户想了解的机器人类型""]
  a_01[""ask:询问用户选择;用户回复1""]
  c_01{""condition: 用户选择双臂机器人;用户回复1""}
  g_02[""goto:创作室""]
  s_02[""speak:告知用户跟随机器人""]
  s_03[""speak:介绍双臂机器人""]
  c_02{""condition: 用户选择虚实结合;用户回复1""}
  g_03[""goto:作品展示区""]
  s_04[""speak:告知用户跟随机器人""]
  g_04[""goto:创作室""]
  s_05[""speak:告知用户跟随机器人""]
  s_06[""speak:介绍虚实结合机器人""]
  s_07[""speak:告知参观结束""]
  g_05[""goto:充电桩""]
  k_01([""end:服务结束""])
  r_01 --> g_01
  g_01 --> s_01
  s_01 --> a_01
  a_01 --> c_01
  c_01 --true--> g_02
  g_02 --> s_02
  s_02 --> s_03
  s_03 --> s_07
  c_01 --false--> c_02
  c_02 --true--> g_03
  g_03 --> s_04
  s_04 --> g_04
  g_04 --> s_05
  s_05 --> s_06
  s_06 --> s_07
  c_02 --false--> s_07
  s_07 --> g_05
  g_05 --> k_01
",js2flow-finished,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:38,询问用户想了解的机器人类型,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:44,询问用户选择;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:45,用户选择双臂机器人;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:48,用户选择虚实结合;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:53,创作室,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:53:58,用户选择双臂机器人;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:54:00,用户选择双臂机器人;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:54:00,用户选择双臂机器人;用户回复1,nodeClick,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:54:30,"
  currentCode :
  
  await robot.userRequest('参观公司');
  await robot.goto('作品展示区');
  await robot.speak('请问你想先了解炫酷的双臂机器人还是同样炫酷的虚实结合机器人测试平台？');
  const choice = await robot.ask('请选择：双臂机器人 / 虚实结合');
  
  if(choice === '双臂机器人'){
      await robot.goto('创作室');
      await robot.speak('请继续跟我走');
      await robot.speak('在你面前的是一个双臂机器人，它的手臂可以上下移动，并且可以360度旋转身体，是不是很厉害。');
  
  }else if(choice === '虚实结合'){
      await robot.goto('作品展示区');
      await robot.speak('请继续跟我走');
      await robot.goto('创作室');
      await robot.speak('请继续跟我走');
      await robot.speak('公司目前在开发虚实结合的机器人测试平台，可以满足不同家居场景下的模拟测试。');
  }
  
  await robot.speak('本次参观结束');
  await robot.goto('充电桩');
  userInput:
  双臂机器人是作品展示区的，虚实结合才是创作室的
  ",nl2jswithContext-start,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
11:54:53,"await robot.userRequest('参观公司');
await robot.goto('作品展示区');
await robot.speak('请问你想先了解炫酷的双臂机器人还是同样炫酷的虚实结合机器人测试平台？');
const choice = await robot.ask('请选择：双臂机器人 / 虚实结合');

if(choice === '双臂机器人'){
    await robot.speak('请继续跟我走');
    await robot.speak('在你面前的是一个双臂机器人，它的手臂可以上下移动，并且可以360度旋转身体，是不是很厉害。');

}else if(choice === '虚实结合'){
    await robot.goto('创作室');
    await robot.speak('请继续跟我走');
    await robot.speak('公司目前在开发虚实结合的机器人测试平台，可以满足不同家居场景下的模拟测试。');
}

await robot.speak('本次参观结束');
await robot.goto('充电桩');",nl2jswithContext-finished,5abd2820-7d0a-4167-acbe-10931456470b,08-21-11-40-07
,,,,
,,,,
